,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,Start_time
18857,3.789928872,-2.008875717,27.18282342,1.9986,2.88,410.532,1.613265332,2755.296,3165.828
18858,3.786079936,-2.007347449,27.27856206,1.9986,2.876,421.953,1.613265332,2743.875,3165.828
18859,3.782200471,-2.008120691,27.37843247,1.9986,2.872,433.453,1.613265332,2732.375,3165.828
18860,3.778381972,-2.008353177,27.48131043,1.9986,2.869,444.985,1.613265332,2720.843,3165.828
18861,3.774167764,-2.006888194,27.57717492,1.9986,2.865,456.422,1.613265332,2709.406,3165.828
18862,3.76998711,-2.006791584,27.67029485,1.9986,2.861,467.813,1.613265332,2698.015,3165.828
18863,3.765791861,-2.009411315,27.75190615,1.9986,2.857,479.297,1.613265332,2686.531,3165.828
18864,3.761525358,-2.0049854,27.84369849,1.9986,2.853,490.688,1.613265332,2675.14,3165.828
18865,3.757254847,-2.010419722,27.92272303,1.9986,2.849,502.094,1.613265332,2663.734,3165.828
18866,3.752692787,-2.007365259,28.01884491,1.9986,2.845,513.5,1.613265332,2652.328,3165.828
18867,3.748120808,-2.005300889,28.09869016,1.9986,2.841,524.938,1.613265332,2640.89,3165.828
18868,3.743987978,-2.004905938,28.15664779,1.9986,2.836,536.422,1.613265332,2629.406,3165.828
18869,3.739559932,-2.012434139,28.23241736,1.9986,2.832,547.891,1.613265332,2617.937,3165.828
18870,3.735154031,-2.008048107,28.28356707,1.9986,2.827,559.328,1.613265332,2606.5,3165.828
18871,3.730927665,-2.007899109,28.32467132,1.9986,2.823,570.797,1.613265332,2595.031,3165.828
18872,3.726969543,-2.006955917,28.38084227,1.9986,2.819,582.203,1.613265332,2583.625,3165.828
18873,3.723057895,-2.008173479,28.41012879,1.9986,2.816,593.594,1.613265332,2572.234,3165.828
18874,3.719505797,-2.007044873,28.44189676,1.9988,2.813,605.0,1.613265332,2560.828,3165.828
18875,3.715889501,-2.007377053,28.46091057,1.9986,2.809,616.422,1.613265332,2549.406,3165.828
18876,3.712672758,-2.008194233,28.48177256,1.9986,2.805,627.844,1.613265332,2537.984,3165.828
18877,3.709374033,-2.009586731,28.49397716,1.9986,2.802,639.328,1.613265332,2526.5,3165.828
18878,3.706157722,-2.00696645,28.50666499,1.9986,2.799,650.719,1.613265332,2515.109,3165.828
18879,3.70289452,-2.010366908,28.50984977,1.9986,2.796,662.172,1.613265332,2503.656,3165.828
18880,3.700071199,-2.006826171,28.51571269,1.9986,2.793,673.578,1.613265332,2492.25,3165.828
18881,3.696891348,-2.007046553,28.51781679,1.9988,2.79,685.032,1.613265332,2480.796,3165.828
18882,3.694034368,-2.01014059,28.52711379,1.9986,2.787,696.438,1.613265332,2469.39,3165.828
18883,3.690700436,-2.00994773,28.54233173,1.9986,2.785,707.891,1.613265332,2457.937,3165.828
18884,3.687878752,-2.006224275,28.54732366,1.9986,2.781,719.297,1.613265332,2446.531,3165.828
18885,3.684811876,-2.008935364,28.54942582,1.9986,2.779,730.782,1.613265332,2435.046,3165.828
18886,3.681713837,-2.009622184,28.5556601,1.9986,2.777,742.25,1.613265332,2423.578,3165.828
18887,3.678913467,-2.008687115,28.55933508,1.9986,2.773,753.672,1.613265332,2412.156,3165.828
18888,3.676047927,-2.007579546,28.56297924,1.9986,2.77,765.157,1.613265332,2400.671,3165.828
18889,3.673104773,-2.006757451,28.5578641,1.9986,2.767,776.61,1.613265332,2389.218,3165.828
18890,3.670029267,-2.008462594,28.57166841,1.9986,2.765,788.0,1.613265332,2377.828,3165.828
18891,3.66720358,-2.00771098,28.56956975,1.9988,2.761,799.469,1.613265332,2366.359,3165.828
18892,3.664174229,-2.00668017,28.58376054,1.9986,2.759,810.875,1.613265332,2354.953,3165.828
18893,3.661136673,-2.012256061,28.58634194,1.9988,2.756,822.282,1.613265332,2343.546,3165.828
18894,3.65838208,-2.009172634,28.6097002,1.9986,2.753,833.703,1.613265332,2332.125,3165.828
18895,3.655104696,-2.006333048,28.61636183,1.9986,2.75,845.141,1.613265332,2320.687,3165.828
18896,3.652576808,-2.008329383,28.62488554,1.9986,2.747,856.532,1.613265332,2309.296,3165.828
18897,3.64951903,-2.006423446,28.64552377,1.9986,2.744,868.0,1.613265332,2297.828,3165.828
18898,3.646495819,-2.009488231,28.6756831,1.9986,2.742,879.422,1.613265332,2286.406,3165.828
18899,3.643739189,-2.006902664,28.68451082,1.9986,2.739,890.844,1.613265332,2274.984,3165.828
18900,3.64090659,-2.006163103,28.71980209,1.9988,2.736,902.313,1.613265332,2263.515,3165.828
18901,3.637996978,-2.008407029,28.75111843,1.9986,2.733,913.719,1.613265332,2252.109,3165.828
18902,3.635168211,-2.010609289,28.77573518,1.9986,2.73,925.125,1.613265332,2240.703,3165.828
18903,3.632464808,-2.008775865,28.81537228,1.9986,2.727,936.563,1.613265332,2229.265,3165.828
18904,3.629729038,-2.007018447,28.85907701,1.9988,2.725,947.953,1.613265332,2217.875,3165.828
18905,3.627080012,-2.011043425,28.87747202,1.9986,2.722,959.391,1.613265332,2206.437,3165.828
18906,3.624194373,-2.009035283,28.91267848,1.9986,2.719,970.891,1.613265332,2194.937,3165.828
18907,3.621411438,-2.006821306,28.94931186,1.9986,2.717,982.328,1.613265332,2183.5,3165.828
18908,3.618631574,-2.009270178,28.99779586,1.9988,2.714,993.719,1.613265332,2172.109,3165.828
18909,3.615978573,-2.003350191,29.03441462,1.9986,2.712,1005.203,1.613265332,2160.625,3165.828
18910,3.613473542,-2.007769228,29.06269076,1.9988,2.709,1016.61,1.613265332,2149.218,3165.828
18911,3.610771975,-2.007706694,29.10072227,1.9988,2.707,1028.0,1.613265332,2137.828,3165.828
18912,3.60819714,-2.007728765,29.1572603,1.9986,2.704,1039.391,1.613265332,2126.437,3165.828
18913,3.605426447,-2.006362783,29.20725848,1.9986,2.701,1050.828,1.613265332,2115.0,3165.828
18914,3.602951196,-2.006395774,29.23670917,1.9986,2.699,1062.25,1.613265332,2103.578,3165.828
18915,3.600215505,-2.005411023,29.28802586,1.9988,2.696,1073.735,1.613265332,2092.093,3165.828
18916,3.597559039,-2.006190845,29.3100816,1.9988,2.693,1085.188,1.613265332,2080.64,3165.828
18917,3.595220828,-2.008645673,29.34364261,1.9988,2.691,1096.61,1.613265332,2069.218,3165.828
18918,3.592427634,-2.006118961,29.39274816,1.9986,2.688,1108.11,1.613265332,2057.718,3165.828
18919,3.590111666,-2.008666146,29.42785592,1.9988,2.686,1119.547,1.613265332,2046.281,3165.828
18920,3.587757454,-2.00912439,29.47504664,1.9986,2.683,1130.969,1.613265332,2034.859,3165.828
18921,3.585252189,-2.008282709,29.51826176,1.9986,2.681,1142.438,1.613265332,2023.39,3165.828
18922,3.582841836,-2.009653902,29.55176395,1.9986,2.679,1153.875,1.613265332,2011.953,3165.828
18923,3.580428857,-2.00832857,29.58520732,1.9988,2.676,1165.297,1.613265332,2000.531,3165.828
18924,3.578143217,-2.009597113,29.63048367,1.9988,2.674,1176.688,1.613265332,1989.14,3165.828
18925,3.575600982,-2.00794851,29.66243179,1.9986,2.672,1188.172,1.613265332,1977.656,3165.828
18926,3.573258717,-2.009076678,29.71280291,1.9986,2.669,1199.563,1.613265332,1966.265,3165.828
18927,3.570898718,-2.004990284,29.75439272,1.9986,2.667,1210.985,1.613265332,1954.843,3165.828
18928,3.568697465,-2.005120301,29.79635816,1.9986,2.665,1222.391,1.613265332,1943.437,3165.828
18929,3.566494002,-2.008683334,29.82680869,1.9986,2.662,1233.828,1.613265332,1932.0,3165.828
18930,3.563943725,-2.007526821,29.86949696,1.9988,2.66,1245.297,1.613265332,1920.531,3165.828
18931,3.561670162,-2.008911714,29.90774024,1.9986,2.658,1256.703,1.613265332,1909.125,3165.828
18932,3.559573633,-2.008979386,29.95722658,1.9988,2.656,1268.125,1.613265332,1897.703,3165.828
18933,3.557234167,-2.010149955,29.99119786,1.9986,2.654,1279.563,1.613265332,1886.265,3165.828
18934,3.554933333,-2.010432523,30.02735723,1.9988,2.652,1291.078,1.613265332,1874.75,3165.828
18935,3.552865352,-2.006600923,30.07476386,1.9988,2.65,1302.5,1.613265332,1863.328,3165.828
18936,3.550790428,-2.008195253,30.11781692,1.9986,2.648,1313.891,1.613265332,1851.937,3165.828
18937,3.548485528,-2.007957783,30.1621022,1.9988,2.645,1325.36,1.613265332,1840.468,3165.828
18938,3.546373007,-2.008943529,30.20308928,1.9988,2.643,1336.797,1.613265332,1829.031,3165.828
18939,3.544471178,-2.008320928,30.24121125,1.9988,2.641,1348.25,1.613265332,1817.578,3165.828
18940,3.542204925,-2.006050024,30.27659116,1.9986,2.639,1359.719,1.613265332,1806.109,3165.828
18941,3.53992763,-2.006363711,30.30850656,1.9988,2.637,1371.125,1.613265332,1794.703,3165.828
18942,3.538008036,-2.007809861,30.34564177,1.9986,2.635,1382.594,1.613265332,1783.234,3165.828
18943,3.536006212,-2.007945327,30.38988472,1.9986,2.633,1394.016,1.613265332,1771.812,3165.828
18944,3.533982584,-2.007670007,30.42513995,1.9988,2.631,1405.469,1.613265332,1760.359,3165.828
18945,3.531865136,-2.007132651,30.47387946,1.9986,2.629,1416.891,1.613265332,1748.937,3165.828
18946,3.530170507,-2.009249592,30.51359586,1.9988,2.627,1428.297,1.613265332,1737.531,3165.828
18947,3.528002498,-2.010686388,30.55417366,1.9986,2.626,1439.75,1.613265332,1726.078,3165.828
18948,3.526203487,-2.00854237,30.59157808,1.9988,2.623,1451.25,1.613265332,1714.578,3165.828
18949,3.524241993,-2.007591935,30.62893067,1.9986,2.622,1462.703,1.613265332,1703.125,3165.828
18950,3.522323609,-2.005926054,30.6711328,1.9986,2.62,1474.172,1.613265332,1691.656,3165.828
18951,3.520471843,-2.007272171,30.70610946,1.9988,2.618,1485.625,1.613265332,1680.203,3165.828
18952,3.518498872,-2.008955173,30.74734108,1.9988,2.616,1497.063,1.613265332,1668.765,3165.828
18953,3.516438386,-2.00617256,30.78553436,1.9988,2.614,1508.532,1.613265332,1657.296,3165.828
18954,3.514878398,-2.006733009,30.82690341,1.9988,2.612,1519.985,1.613265332,1645.843,3165.828
18955,3.512944467,-2.007277315,30.85299423,1.9988,2.611,1531.36,1.613265332,1634.468,3165.828
18956,3.511321789,-2.010062394,30.89288038,1.9986,2.609,1542.75,1.613265332,1623.078,3165.828
18957,3.509382184,-2.008379599,30.92827795,1.9988,2.607,1554.25,1.613265332,1611.578,3165.828
18958,3.507571128,-2.006397271,30.98617302,1.9988,2.606,1565.688,1.613265332,1600.14,3165.828
18959,3.505792313,-2.007998155,30.99609307,1.9988,2.604,1577.141,1.613265332,1588.687,3165.828
18960,3.504100656,-2.008990142,31.04859956,1.9988,2.602,1588.625,1.613265332,1577.203,3165.828
18961,3.50214022,-2.006257808,31.08285588,1.9988,2.6,1600.047,1.613265332,1565.781,3165.828
18962,3.500698638,-2.006434901,31.12028326,1.9986,2.598,1611.453,1.613265332,1554.375,3165.828
18963,3.498909924,-2.008077864,31.17031919,1.9986,2.597,1622.813,1.613265332,1543.015,3165.828
18964,3.497534446,-2.007288566,31.21672369,1.9986,2.595,1634.219,1.613265332,1531.609,3165.828
18965,3.496093003,-2.009041217,31.2480308,1.9986,2.592,1645.657,1.613265332,1520.171,3165.828
18966,3.494162014,-2.006999451,31.27936099,1.9986,2.591,1657.094,1.613265332,1508.734,3165.828
18967,3.492594042,-2.007732961,31.31628718,1.9986,2.59,1668.5,1.613265332,1497.328,3165.828
18968,3.491265327,-2.009628245,31.36824377,1.9988,2.588,1679.907,1.613265332,1485.921,3165.828
18969,3.489549613,-2.012394649,31.41303164,1.9988,2.586,1691.5,1.613265332,1474.328,3165.828
18970,3.487850639,-2.009753052,31.42585989,1.9988,2.585,1703.094,1.613265332,1462.734,3165.828
18971,3.486377903,-2.009438976,31.4769511,1.9986,2.584,1714.657,1.613265332,1451.171,3165.828
18972,3.484590645,-2.006415484,31.52316819,1.9986,2.582,1726.266,1.613265332,1439.562,3165.828
18973,3.483213529,-2.009535208,31.5670684,1.9986,2.581,1737.844,1.613265332,1427.984,3165.828
18974,3.481772484,-2.009265905,31.59164117,1.9986,2.58,1749.407,1.613265332,1416.421,3165.828
18975,3.480296251,-2.01020379,31.62421181,1.9986,2.578,1760.953,1.613265332,1404.875,3165.828
18976,3.47861962,-2.011341674,31.66465788,1.9988,2.576,1772.5,1.613265332,1393.328,3165.828
18977,3.477123555,-2.010718069,31.71129545,1.9986,2.574,1784.078,1.613265332,1381.75,3165.828
18978,3.475740535,-2.008771372,31.75198755,1.9986,2.573,1795.641,1.613265332,1370.187,3165.828
18979,3.47421806,-2.007891818,31.78820422,1.9988,2.572,1807.203,1.613265332,1358.625,3165.828
18980,3.472657226,-2.008035186,31.82725545,1.9986,2.57,1818.766,1.613265332,1347.062,3165.828
18981,3.471216257,-2.00761499,31.85712228,1.9986,2.569,1830.36,1.613265332,1335.468,3165.828
18982,3.469739504,-2.008284457,31.91653972,1.9986,2.568,1841.922,1.613265332,1323.906,3165.828
18983,3.468252055,-2.009456957,31.94823754,1.9986,2.566,1853.516,1.613265332,1312.312,3165.828
18984,3.46676603,-2.00833791,31.98343576,1.9986,2.565,1865.047,1.613265332,1300.781,3165.828
18985,3.465520375,-2.010831759,32.03400022,1.9986,2.563,1876.657,1.613265332,1289.171,3165.828
18986,3.463870777,-2.006864591,32.07473917,1.9986,2.562,1888.235,1.613265332,1277.593,3165.828
18987,3.462452061,-2.007635418,32.10238255,1.9988,2.56,1899.782,1.613265332,1266.046,3165.828
18988,3.461062455,-2.007796797,32.14937359,1.9988,2.559,1911.391,1.613265332,1254.437,3165.828
18989,3.459634085,-2.009516024,32.17718412,1.9986,2.558,1923.063,1.613265332,1242.765,3165.828
18990,3.458162129,-2.008300567,32.22882109,1.9986,2.556,1934.719,1.613265332,1231.109,3165.828
18991,3.456499373,-2.010636416,32.25618724,1.9986,2.555,1946.297,1.613265332,1219.531,3165.828
18992,3.45517485,-2.009445703,32.30003895,1.9986,2.554,1957.875,1.613265332,1207.953,3165.828
18993,3.453800249,-2.008199898,32.33322126,1.9988,2.552,1969.469,1.613265332,1196.359,3165.828
18994,3.452237846,-2.007938251,32.39110375,1.9988,2.55,1981.032,1.613265332,1184.796,3165.828
18995,3.450869473,-2.010493594,32.42115301,1.9988,2.548,1992.578,1.613265332,1173.25,3165.828
18996,3.448978367,-2.008860314,32.44906491,1.9986,2.547,2004.141,1.613265332,1161.687,3165.828
18997,3.447705557,-2.008404205,32.49818687,1.9986,2.546,2015.719,1.613265332,1150.109,3165.828
18998,3.446573645,-2.009063605,32.55170751,1.9986,2.544,2027.328,1.613265332,1138.5,3165.828
18999,3.444993626,-2.006458241,32.58740792,1.9988,2.543,2038.891,1.613265332,1126.937,3165.828
19000,3.443096825,-2.009388969,32.6291299,1.9986,2.542,2050.453,1.613265332,1115.375,3165.828
19001,3.441742922,-2.008333499,32.66353335,1.9986,2.54,2062.016,1.613265332,1103.812,3165.828
19002,3.439927881,-2.01003029,32.71510051,1.9988,2.538,2073.594,1.613265332,1092.234,3165.828
19003,3.438613286,-2.00732838,32.74826599,1.9986,2.537,2085.188,1.613265332,1080.64,3165.828
19004,3.436949362,-2.010054655,32.78771612,1.9986,2.536,2096.672,1.613265332,1069.156,3165.828
19005,3.435259146,-2.009110621,32.82026173,1.9988,2.534,2108.266,1.613265332,1057.562,3165.828
19006,3.433681621,-2.009873309,32.86603219,1.9986,2.532,2119.875,1.613265332,1045.953,3165.828
19007,3.432001977,-2.011996932,32.92142588,1.9986,2.531,2131.422,1.613265332,1034.406,3165.828
19008,3.43038574,-2.007449083,32.94713062,1.9986,2.529,2143.016,1.613265332,1022.812,3165.828
19009,3.4287823,-2.007441849,32.99472628,1.9986,2.528,2154.578,1.613265332,1011.25,3165.828
19010,3.4273155,-2.008306844,33.02363286,1.9986,2.526,2166.188,1.613265332,999.64,3165.828
19011,3.425338531,-2.008097878,33.07164834,1.9986,2.524,2177.75,1.613265332,988.078,3165.828
19012,3.423915568,-2.008126818,33.12681602,1.9986,2.523,2189.344,1.613265332,976.484,3165.828
19013,3.422140631,-2.008513498,33.16743889,1.9986,2.521,2200.891,1.613265332,964.937,3165.828
19014,3.420585203,-2.011038999,33.21181177,1.9988,2.519,2212.453,1.613265332,953.375,3165.828
19015,3.418465225,-2.007453176,33.26252315,1.9988,2.518,2224.047,1.613265332,941.781,3165.828
19016,3.416625078,-2.006888529,33.31716387,1.9986,2.516,2235.61,1.613265332,930.218,3165.828
19017,3.414788003,-2.007145507,33.34705457,1.9986,2.514,2247.172,1.613265332,918.656,3165.828
19018,3.412800998,-2.006341079,33.39611283,1.9986,2.512,2258.75,1.613265332,907.078,3165.828
19019,3.411069741,-2.009337571,33.44527034,1.9988,2.51,2270.328,1.613265332,895.5,3165.828
19020,3.409242746,-2.012240927,33.49120312,1.9986,2.508,2281.86,1.613265332,883.968,3165.828
19021,3.407368511,-2.010027687,33.53309995,1.9988,2.506,2293.422,1.613265332,872.406,3165.828
19022,3.405364701,-2.008762455,33.59043694,1.9988,2.504,2305.016,1.613265332,860.812,3165.828
19023,3.403397143,-2.007505913,33.62878043,1.9988,2.502,2316.594,1.613265332,849.234,3165.828
19024,3.401128513,-2.009699687,33.67391882,1.9988,2.5,2328.188,1.613265332,837.64,3165.828
19025,3.399079012,-2.008044627,33.72464824,1.9988,2.498,2339.75,1.613265332,826.078,3165.828
19026,3.397141026,-2.007439763,33.76432703,1.9986,2.496,2351.328,1.613265332,814.5,3165.828
19027,3.395037916,-2.009421635,33.80403687,1.9986,2.494,2362.86,1.613265332,802.968,3165.828
19028,3.392637116,-2.009710975,33.85443855,1.9986,2.492,2374.453,1.613265332,791.375,3165.828
19029,3.39024681,-2.010475207,33.89692794,1.9988,2.49,2386.047,1.613265332,779.781,3165.828
19030,3.387992658,-2.009473221,33.94332387,1.9988,2.487,2397.641,1.613265332,768.187,3165.828
19031,3.385710466,-2.010415637,33.99872933,1.9988,2.484,2409.172,1.613265332,756.656,3165.828
19032,3.382912426,-2.009146047,34.03468675,1.9986,2.482,2420.75,1.613265332,745.078,3165.828
19033,3.380381032,-2.00755145,34.09664455,1.9986,2.48,2432.313,1.613265332,733.515,3165.828
19034,3.37802027,-2.009279301,34.12253473,1.9986,2.477,2443.875,1.613265332,721.953,3165.828
19035,3.374987862,-2.006225818,34.17992578,1.9988,2.474,2455.485,1.613265332,710.343,3165.828
19036,3.372161651,-2.007959986,34.23539912,1.9986,2.472,2467.047,1.613265332,698.781,3165.828
19037,3.369069211,-2.010126286,34.28380682,1.9988,2.468,2478.625,1.613265332,687.203,3165.828
19038,3.365867172,-2.010148898,34.34735915,1.9986,2.466,2490.157,1.613265332,675.671,3165.828
19039,3.36260302,-2.010671161,34.40240489,1.9986,2.462,2501.782,1.613265332,664.046,3165.828
19040,3.359203827,-2.00853978,34.43690218,1.9986,2.459,2513.282,1.613265332,652.546,3165.828
19041,3.355743273,-2.008406166,34.49370707,1.9988,2.456,2524.828,1.613265332,641.0,3165.828
19042,3.352106407,-2.007761284,34.55126043,1.9986,2.452,2536.469,1.613265332,629.359,3165.828
19043,3.347833191,-2.007211818,34.5968903,1.9988,2.448,2548.032,1.613265332,617.796,3165.828
19044,3.343771266,-2.007092327,34.64088819,1.9986,2.444,2559.625,1.613265332,606.203,3165.828
19045,3.338852063,-2.004156557,34.70424438,1.9986,2.44,2571.188,1.613265332,594.64,3165.828
19046,3.334368626,-2.008039994,34.76030699,1.9988,2.434,2582.782,1.613265332,583.046,3165.828
19047,3.329315341,-2.008859061,34.81298404,1.9986,2.429,2594.344,1.613265332,571.484,3165.828
19048,3.323626294,-2.009126105,34.86007459,1.9986,2.424,2605.938,1.613265332,559.89,3165.828
19049,3.317617754,-2.008276563,34.90054522,1.9986,2.418,2617.469,1.613265332,548.359,3165.828
19050,3.311513205,-2.010740021,34.98276709,1.9986,2.412,2629.094,1.613265332,536.734,3165.828
19051,3.304541251,-2.00980579,35.02091521,1.9986,2.405,2640.719,1.613265332,525.109,3165.828
19052,3.297261527,-2.009728585,35.08513578,1.9986,2.398,2652.313,1.613265332,513.515,3165.828
19053,3.288888134,-2.009216666,35.15762021,1.9986,2.39,2663.922,1.613265332,501.906,3165.828
19054,3.280374884,-2.010008093,35.20498101,1.9986,2.382,2675.547,1.613265332,490.281,3165.828
19055,3.270831263,-2.007740377,35.27890295,1.9986,2.373,2687.11,1.613265332,478.718,3165.828
19056,3.260622074,-2.008956074,35.3571718,1.9986,2.363,2698.703,1.613265332,467.125,3165.828
19057,3.249667571,-2.012028811,35.4273768,1.9986,2.352,2710.266,1.613265332,455.562,3165.828
19058,3.237814505,-2.009465244,35.48726082,1.9986,2.34,2721.828,1.613265332,444.0,3165.828
19059,3.224966047,-2.010056144,35.55063775,1.9986,2.328,2733.422,1.613265332,432.406,3165.828
19060,3.210649252,-2.00685354,35.62482845,1.9986,2.315,2744.969,1.613265332,420.859,3165.828
19061,3.195223135,-2.008680639,35.69901553,1.9988,2.3,2756.578,1.613265332,409.25,3165.828
19062,3.178254595,-2.009499296,35.76577527,1.9986,2.283,2768.172,1.613265332,397.656,3165.828
19063,3.159890997,-2.009448443,35.84155472,1.9988,2.265,2779.75,1.613265332,386.078,3165.828
19064,3.140112443,-2.010604242,35.92451189,1.9986,2.246,2791.344,1.613265332,374.484,3165.828
19065,3.117655986,-2.011821284,36.00067908,1.9986,2.225,2802.953,1.613265332,362.875,3165.828
19066,3.093107053,-2.008680241,36.08316759,1.9986,2.201,2814.578,1.613265332,351.25,3165.828
19067,3.065964659,-2.007785567,36.1708842,1.9986,2.175,2826.157,1.613265332,339.671,3165.828
19068,3.035669207,-2.009748229,36.25992213,1.9988,2.146,2837.703,1.613265332,328.125,3165.828
19069,3.000934791,-2.009837927,36.35225152,1.9986,2.113,2849.282,1.613265332,316.546,3165.828
19070,2.961028824,-2.008003855,36.45021806,1.9986,2.075,2860.828,1.613265332,305.0,3165.828
19071,2.912999228,-2.011987445,36.54665352,1.9986,2.03,2872.407,1.613265332,293.421,3165.828
19072,2.854642885,-2.010750825,36.65189805,1.9986,1.976,2884.0,1.613265332,281.828,3165.828
19073,2.783747605,-2.008908003,36.77097992,1.9988,1.91,2895.563,1.613265332,270.265,3165.828
19074,2.691479396,-2.008639675,36.91456376,1.9986,1.827,2907.157,1.613265332,258.671,3165.828
19075,2.560689237,-2.012554601,37.04761225,1.9988,1.714,2918.75,1.613265332,247.078,3165.828
19076,2.375173081,-2.008913028,37.24312487,1.9986,1.549,2930.328,1.613265332,235.5,3165.828
19077,2.849469879,0.000542938,37.39550862,0.0006,0.0,2942.0,1.613265332,223.828,3165.828
19078,2.956701002,0.000106786,37.37460465,0.0006,0.0,2953.688,1.613265332,212.14,3165.828
19079,3.021359673,0.003942489,37.30661427,0.0006,0.0,2965.407,1.613265332,200.421,3165.828
19080,3.071522226,-0.001902033,37.19437854,0.0006,0.0,2977.032,1.613265332,188.796,3165.828
19081,3.114114403,0.001895288,37.05367889,0.0006,0.0,2988.75,1.613265332,177.078,3165.828
19082,3.14998269,0.000477095,36.90855433,0.0006,0.0,3000.453,1.613265332,165.375,3165.828
19083,3.180030949,-0.000650644,36.76152127,0.0006,0.0,3012.141,1.613265332,153.687,3165.828
19084,3.205507747,0.001708206,36.59993199,0.0006,0.0,3023.844,1.613265332,141.984,3165.828
19085,3.227052105,-0.002503702,36.44390267,0.0006,0.0,3035.516,1.613265332,130.312,3165.828
19086,3.246247632,0.000916856,36.27524155,0.0006,0.0,3047.282,1.613265332,118.546,3165.828
19087,3.263565518,-0.004370642,36.10305053,0.0006,0.0,3059.11,1.613265332,106.718,3165.828
19088,3.279133278,0.001989761,35.93779239,0.0006,0.0,3071.0,1.613265332,94.828,3165.828
19089,3.29356804,0.001053144,35.78089874,0.0006,0.0,3082.766,1.613265332,83.062,3165.828
19090,3.30662741,-0.002603019,35.60248337,0.0006,0.0,3094.672,1.613265332,71.156,3165.828
19091,3.318695857,0.001316162,35.44764661,0.0006,0.0,3106.453,1.613265332,59.375,3165.828
19092,3.329849747,0.000144854,35.28401603,0.0006,0.0,3118.297,1.613265332,47.531,3165.828
19093,3.339958767,-0.001337801,35.10909148,0.0006,0.0,3130.125,1.613265332,35.703,3165.828
19094,3.349867111,5.44e-05,34.94813218,0.0006,0.0,3142.016,1.613265332,23.812,3165.828
19095,3.358644706,-0.001648685,34.78732793,0.0006,0.0,3153.907,1.613265332,11.921,3165.828
19096,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19097,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19098,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19099,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19100,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19101,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19102,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19103,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19104,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19105,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19106,3.367600825,-0.000977332,34.63237476,0.0006,0.0,3165.828,1.613265332,0.0,0.0
19107,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19108,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19109,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19110,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19111,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19112,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19113,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19114,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19115,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19116,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19117,4.185868202,-0.001664272,23.38830954,0.0006,0.0,0.0,1.592096432,3140.407,3140.407
19118,4.185750783,-0.001443362,23.38133472,0.0006,4.201,9.375,1.592096432,3131.032,3140.407
19119,3.98745814,-2.009875559,23.40161433,1.9986,3.039,21.625,1.592096432,3118.782,3140.407
19120,3.967522367,-2.008324354,23.48223923,1.9986,3.031,33.141,1.592096432,3107.266,3140.407
19121,3.953020879,-2.010901067,23.59240138,1.9986,3.018,44.594,1.592096432,3095.813,3140.407
19122,3.940446682,-2.008693942,23.70530441,1.9986,3.009,56.141,1.592096432,3084.266,3140.407
19123,3.929886541,-2.010300285,23.81916946,1.9986,3.0,67.657,1.592096432,3072.75,3140.407
19124,3.920531875,-2.009171192,23.93418734,1.9986,2.993,79.11,1.592096432,3061.297,3140.407
19125,3.912120932,-2.009086265,24.05184466,1.9986,2.986,90.594,1.592096432,3049.813,3140.407
19126,3.904001335,-2.006382251,24.1638975,1.9986,2.979,102.079,1.592096432,3038.328,3140.407
19127,3.896729371,-2.005976097,24.2853123,1.9986,2.974,113.532,1.592096432,3026.875,3140.407
